"Id","SalePrice"
1618,128127.572174872
1619,145127.923001775
1620,148620.964550626
1621,142935.18964855
1622,133912.022590818
1623,271380.50946901
1624,230589.598429057
1625,137353.524986334
1626,160743.12589531
1627,190051.585731193
1628,270500.064717598
1629,183924.545826866
1630,255962.506261903
1631,213888.928240341
1632,233722.674700306
1633,177268.662292958
1634,186345.035288675
1635,181302.995891338
1636,158638.258865118
1637,184680.092547102
1638,248960.090950484
1639,165376.982566142
1640,239599.5099125
1641,159276.499743176
1642,241142.054154358
1643,247462.969323594
1644,226754.422499191
1645,172886.831447173
1646,164542.767868738
1647,163061.838462572
1648,127676.592419217
1649,138934.754987604
1650,112178.609534025
1651,124155.245201103
1652,98021.5880856655
1653,102887.754046244
1654,134902.05082082
1655,138797.525879736
1656,135975.795780288
1657,133450.527681751
1658,137755.908022233
1659,136986.989049895
1660,162100.139809121
1661,402808.198738506
1662,354071.74153688
1663,362880.639163398
1664,443198.629858178
1665,318879.090833279
1666,369174.226164265
1667,390356.590355166
1668,343687.550732652
1669,268144.314851918
1670,362562.657584095
1671,235674.937742961
1672,387013.191292734
1673,264620.397560045
1674,234178.445822486
1675,179765.494397384
1676,188357.399613082
1677,208482.850947083
1678,421014.59793611
1679,310873.602995499
1680,316459.840940207
1681,344714.25900754
1682,299463.788296941
1683,179661.125304739
1684,192630.206614468
1685,185960.205733929
1686,168748.126759643
1687,193358.613553607
1688,202718.202375235
1689,208947.445049095
1690,202565.265047868
1691,205479.840121214
1692,277217.825352471
1693,180801.077262593
1694,176901.700837014
1695,177798.927258317
1696,262291.334517891
1697,180638.370112015
1698,294597.506490282
1699,349023.784989934
1700,218130.881478391
1701,269579.990922726
1702,243320.401916591
1703,249311.33767189
1704,258435.694196794
1705,248769.909123755
1706,329855.584615251
1707,213215.946815294
1708,242641.207378828
1709,325213.560592162
1710,232141.11318977
1711,258617.880599054
1712,290795.618421848
1713,238259.395546471
1714,197053.170221499
1715,199936.738147562
1716,206595.74520321
1717,162397.704055152
1718,130525.858903874
1719,213287.127600503
1720,217111.990010367
1721,177933.428616127
1722,122443.52470104
1723,139016.301714697
1724,205013.315012092
1725,229921.09339302
1726,184302.020839099
1727,167899.498148798
1728,167843.786656906
1729,162953.231672539
1730,157408.879777455
1731,123065.77241768
1732,120103.110759314
1733,121648.213772681
1734,121451.673267718
1735,135828.087911604
1736,128317.591049665
1737,281686.607531407
1738,229556.402255111
1739,212892.699447199
1740,218141.197023097
1741,210339.014464961
1742,154527.471674001
1743,177144.093368241
1744,301737.588681897
1745,239453.201759694
1746,178845.215339489
1747,227236.838450947
1748,198965.900992443
1749,137408.039048325
1750,139152.776284738
1751,253219.577524346
1752,118962.635045445
1753,132008.459477363
1754,178010.106278608
1755,172662.813093648
1756,122460.617079376
1757,130076.35674744
1758,121131.509820591
1759,156518.862114064
1760,146383.332728204
1761,147543.084787968
1762,141270.40433147
1763,177851.315044597
1764,128356.090519504
1765,124679.840542954
1766,156673.938805344
1767,195914.17306111
1768,134373.581610145
1769,187704.759753911
1770,163231.839020225
1771,137571.061765963
1772,122728.053246941
1773,142785.322504194
1774,132169.424291515
1775,135229.42041631
1776,131413.408004938
1777,107301.8568806
1778,142582.720404615
1779,104197.432909044
1780,155933.157999126
1781,122146.780721829
1782,93701.0358078655
1783,152274.757540199
1784,127797.17826993
1785,129276.888031187
1786,141658.656554451
1787,140497.589352976
1788,65280.4070577333
1789,104584.357872021
1790,80540.1703742334
1791,151565.120400932
1792,147853.344042264
1793,130638.029728332
1794,150405.877147799
1795,148237.334948563
1796,123593.000435044
1797,110871.206970346
1798,134936.304609617
1799,130398.157873846
1800,128734.769364159
1801,132027.515964157
1802,132384.211054486
1803,146380.207359272
1804,148035.600870232
1805,135748.731850926
1806,109366.792308284
1807,116337.776533863
1808,138440.971848381
1809,128533.567279115
1810,126650.25960633
1811,89836.4078557387
1812,100872.141638173
1813,119488.500899735
1814,96824.6062322815
1815,53361.1910419314
1816,117782.565513205
1817,106962.284590578
1818,137583.815969848
1819,129519.917405857
1820,65452.650006464
1821,114489.201891522
1822,138949.065151416
1823,42722.0076666488
1824,122274.047488476
1825,124682.57268369
1826,108193.446702682
1827,106431.557350953
1828,117632.052461499
1829,100801.152819049
1830,145223.326492873
1831,145820.504173749
1832,80372.0503820441
1833,118899.108443552
1834,139842.437323387
1835,113002.798170562
1836,122581.096212932
1837,115539.694172325
1838,138333.873494355
1839,87955.2874815875
1840,165240.243328772
1841,141862.456623058
1842,103931.419945025
1843,154954.731497003
1844,137200.260722686
1845,159832.639971993
1846,177391.526123112
1847,162177.882770188
1848,53618.6098812168
1849,97275.525024072
1850,123983.629361219
1851,165115.381138466
1852,128147.131955813
1853,132548.883399557
1854,183497.055071385
1855,218669.776674377
1856,217115.198752087
1857,172330.973246504
1858,130295.22026282
1859,119266.871734835
1860,156950.615661883
1861,121936.63020713
1862,239415.802601846
1863,207801.494971507
1864,208040.045943247
1865,363813.329118195
1866,301623.934623733
1867,271820.763378861
1868,323608.957615016
1869,188322.958955626
1870,247499.093903423
1871,259613.795556369
1872,195450.190464294
1873,266062.291210263
1874,147651.972498461
1875,187033.380638204
1876,185813.502496408
1877,196858.668201464
1878,216578.092090412
1879,145005.004634345
1880,131435.760237871
1881,220827.652292897
1882,283982.970253064
1883,189311.59478891
1884,209892.087962388
1885,240176.075862716
1886,266392.483201209
1887,194466.652889504
1888,245015.907202496
1889,220990.593309615
1890,130868.494685949
1891,141352.883432427
1892,100521.318368243
1893,125918.6094387
1894,127697.283960243
1895,139327.498751911
1896,143026.466416608
1897,134565.550217909
1898,134851.857267312
1899,158777.984883572
1900,151252.569064807
1901,178087.481461302
1902,124650.160147708
1903,178224.183981557
1904,147314.110917704
1905,168132.955619512
1906,172565.47705199
1907,185882.452027526
1908,119144.620905239
1909,121343.676077003
1910,129679.569625895
1911,176657.487580552
1912,362266.890036593
1913,130627.121918086
1914,74429.4100513883
1915,283943.687938398
1916,80531.2242005184
1917,280161.39483949
1918,158363.421897208
1919,165778.043408435
1920,131956.702052974
1921,358509.310421556
1922,327524.868294192
1923,192269.010342395
1924,254516.165000486
1925,201338.529978183
1926,319240.252142499
1927,140772.025394207
1928,155882.141085944
1929,121326.04526907
1930,142580.742012095
1931,145116.472004418
1932,143445.427988422
1933,182346.746786171
1934,181311.025073746
1935,172820.166123973
1936,176346.596918202
1937,194559.043087532
1938,168701.25374554
1939,253007.588634957
1940,200288.038845881
1941,184408.701677007
1942,180255.435083711
1943,219285.849587582
1944,291432.197035905
1945,400611.747914078
1946,197602.184972915
1947,293688.590269913
1948,203854.16301025
1949,272176.64170744
1950,168468.109063791
1951,258699.775576725
1952,234456.707454436
1953,178997.561588406
1954,194984.103894515
1955,131648.259103296
1956,319877.947138731
1957,148943.870386306
1958,328252.618993311
1959,134429.47352844
1960,121408.389961239
1961,122225.269649913
1962,96913.5549092582
1963,106290.159240666
1964,98589.105180069
1965,142525.517270686
1966,145904.910151373
1967,293181.230517696
1968,321206.723143227
1969,374010.987917255
1970,443658.416712323
1971,369924.589135479
1972,355610.875840065
1973,284701.08162547
1974,290967.339768015
1975,495270.726367871
1976,254177.852263654
1977,323158.374060085
1978,344968.08120346
1979,353673.849560612
1980,226615.251305491
1981,303169.172789317
1982,257652.402599663
1983,257652.402599663
1984,162310.108888563
1985,184449.237351001
1986,190994.561846056
1987,173044.74291505
1988,190003.718543453
1989,192680.081577838
1990,206202.5538751
1991,208999.99429633
1992,191212.5561274
1993,167855.106369167
1994,205602.620129608
1995,195073.974722071
1996,287813.189977732
1997,353061.935481571
1998,289055.380521473
1999,248349.476275265
2000,304789.436099528
2001,226442.217185277
2002,192114.798973438
2003,273935.811907797
2004,287962.592812511
2005,247372.038672391
2006,226371.904564601
2007,266277.81872446
2008,206172.634031937
2009,199731.980101443
2010,223980.088096139
2011,127498.719426988
2012,191756.48938842
2013,186286.084405868
2014,182177.299301263
2015,214485.363977398
2016,183727.096893532
2017,197266.485848546
2018,132199.900216825
2019,148426.800934961
2020,118884.766719164
2021,114073.336946
2022,196239.386959115
2023,132831.098251794
2024,208860.354418518
2025,396690.159278758
2026,170310.855945258
2027,141901.884372472
2028,160669.216138853
2029,169563.644154396
2030,310083.367242497
2031,250047.041121499
2032,286577.561855956
2033,277730.958093773
2034,159621.586170738
2035,197087.869631439
2036,183019.303071511
2037,183252.585319557
2038,296152.146069624
2039,271926.053340798
2040,390223.372273839
2041,281352.55026982
2042,199028.053214961
2043,146105.448355021
2044,151236.279125024
2045,248431.911006661
2046,146022.336149699
2047,148119.453821335
2048,138103.943126548
2049,135350.781855896
2050,194771.924714704
2051,103155.733393324
2052,124077.433545581
2053,147962.916404891
2054,104571.2336359
2055,139357.978534652
2056,160171.232530873
2057,110054.92022094
2058,238487.246323994
2059,140947.563011182
2060,142183.675438996
2061,170501.07907227
2062,131956.238090094
2063,145557.433257466
2064,124395.847991399
2065,129156.746608005
2066,173486.836776786
2067,100050.20767707
2068,152221.180612332
2069,93469.1725783416
2070,126761.012928779
2071,105004.725942474
2072,147160.799713589
2073,142009.935087117
2074,171589.513649642
2075,129520.670305052
2076,131361.953108658
2077,148866.00246201
2078,123420.972151536
2079,123165.45149108
2080,129150.576794667
2081,119622.804915138
2082,142404.737524936
2083,130677.034332232
2084,127191.686947307
2085,126947.663919411
2086,149290.870139204
2087,118476.957275129
2088,83420.9294453073
2089,83802.7653084437
2090,132022.696178126
2091,109690.839655586
2092,122358.380200162
2093,99467.8760601601
2094,134035.944050507
2095,134236.045778753
2096,93783.5602519354
2097,87896.036099056
2098,151355.176899424
2099,67105.3905817899
2100,79613.0942995059
2101,100964.675272697
2102,110952.021431188
2103,130968.058525985
2104,113385.571367291
2105,126421.866530486
2106,73991.5009245174
2107,189273.67529825
2108,125420.257421033
2109,118037.128289239
2110,125285.380577084
2111,135794.617923042
2112,132403.790921496
2113,112197.852789635
2114,120099.945442345
2115,141627.352972923
2116,115667.391528129
2117,131404.009556664
2118,117997.59222194
2119,116556.87722794
2120,110004.731480234
2121,91414.4819562286
2122,121777.102276495
2123,92086.611544223
2124,132947.142496572
2125,100308.948799552
2126,158619.445824196
2127,123414.94688439
2128,125469.88071263
2129,118908.894127511
2130,145553.895572473
2131,131425.147499037
2132,119874.788110183
2133,122257.557686125
2134,130867.493549262
2135,115626.417249854
2136,87888.926700861
2137,124879.002693253
2138,146078.469812401
2139,170236.452258825
2140,138160.473614531
2141,147258.01470163
2142,121358.488139256
2143,133511.975543173
2144,123537.886584321
2145,141705.605574536
2146,197089.106113709
2147,139233.595804839
2148,138731.123874344
2149,148553.807347506
2150,222241.036188993
2151,143135.121796695
2152,138024.177490153
2153,147925.078657105
2154,118170.328587015
2155,173489.621521223
2156,200514.275295976
2157,208024.053474679
2158,227491.7732684
2159,211444.379888786
2160,215609.578344981
2161,246118.43118074
2162,373533.452465888
2163,363932.070298098
2164,252354.017665261
2165,168267.683312149
2166,148794.989654528
2167,200288.108596991
2168,202376.9933873
2169,203962.704403852
2170,222696.601204034
2171,138992.017370787
2172,135087.373384562
2173,154693.771146747
2174,222252.14674947
2175,280393.419260255
2176,278516.505675411
2177,224872.67885459
2178,255107.134320738
2179,141982.558481315
2180,176583.065975831
2181,199426.531871566
2182,191284.924559543
2183,205147.933415725
2184,124661.54690809
2185,144130.274800304
2186,121342.717199912
2187,158262.115547152
2188,154714.067308639
2189,192237.512846458
2190,85142.8703520191
2191,87895.5543469567
2192,94309.7071000263
2193,132766.987361781
2194,115555.866382341
2195,117842.523013566
2196,115194.099906888
2197,95567.6245659476
2198,139575.632419971
2199,171933.564192262
2200,154131.669600792
2201,163800.070426253
2202,216888.417308005
2203,147690.037087668
2204,150886.975741024
2205,119618.051410468
2206,118310.320304792
2207,212566.811431679
2208,233606.382636716
2209,216361.532961531
2210,127369.625289863
2211,107292.396003121
2212,124723.331625161
2213,100149.488105622
2214,134613.485671451
2215,103906.026237579
2216,116871.476867821
2217,125882.491548323
2218,74269.9255271631
2219,80509.4876107795
2220,95077.7070442153
2221,285131.174500347
2222,230115.416824611
2223,233208.747145784
2224,225716.472030652
2225,118517.736989024
2226,146119.301464076
2227,169472.409656485
2228,256758.577546574
2229,293066.837245822
2230,156681.278132804
2231,222669.798032754
2232,193061.228621778
2233,222562.096938118
2234,265538.821639264
2235,189424.741484246
2236,291280.606449738
2237,278868.969491392
2238,179833.613073983
2239,127000.125971666
2240,160786.67781316
2241,127982.466986161
2242,123687.796777572
2243,132005.86147925
2244,96987.3331036238
2245,97418.1211917835
2246,168779.592424712
2247,98751.8415433485
2248,127484.307885182
2249,132812.883894264
2250,142917.171829134
2251,155132.254548055
2252,171275.086342617
2253,158713.453611977
2254,161553.378893601
2255,175761.618172849
2256,212204.75971727
2257,175860.966475247
2258,170655.850017945
2259,171644.871553269
2260,178057.070171468
2261,181917.181478023
2262,235179.034178541
2263,324902.117611251
2264,420351.429036745
2265,174574.317181782
2266,292066.89856684
2267,303907.168447437
2268,424200.355574316
2269,147592.528698065
2270,233251.714995263
2271,217700.919005416
2272,222603.120775953
2273,187313.116034549
2274,183519.805376772
2275,180946.288938254
2276,179576.380311759
2277,181683.463396705
2278,134002.648884435
2279,138831.449391788
2280,138934.743612596
2281,176172.854560764
2282,217783.486991668
2283,112614.541769676
2284,127128.263365514
2285,150822.231911351
2286,119632.020144072
2287,352864.911944497
2288,286086.380056361
2289,313669.953670926
2290,406303.683073175
2291,308449.472555063
2292,523195.030252935
2293,434750.300429088
2294,411784.933880476
2295,493686.363090112
2296,320306.031109879
2297,344987.65129309
2298,357645.428460332
2299,320624.141557933
2300,318426.940372889
2301,330325.587719654
2302,205678.2413248
2303,234460.232507977
2304,247057.507107291
2305,175515.771578744
2306,175515.771578744
2307,181089.118218156
2308,224046.806805667
2309,303600.431643806
2310,260940.063905254
2311,181694.621733371
2312,169329.426397046
2313,183417.520020224
2314,202205.019748556
2315,186311.915534343
2316,197520.36820525
2317,180872.595553339
2318,171762.661097713
2319,183620.113005986
2320,194738.807999068
2321,222813.238703046
2322,182888.64717498
2323,218457.172602396
2324,208340.540936107
2325,209191.304378613
2326,215056.366063799
2327,203353.318508163
2328,197982.067582431
2329,181835.33589509
2330,189684.93309786
2331,332577.179423255
2332,344007.447428056
2333,289388.842558595
2334,229420.629531528
2335,280948.077282565
2336,255969.138600267
2337,217866.949676162
2338,265822.201998766
2339,248436.163854353
2340,373039.269198057
2341,239616.234089327
2342,218679.270471991
2343,194069.663376486
2344,214095.282268165
2345,239877.928759633
2346,238060.085884443
2347,213517.446482256
2348,237654.992534039
2349,175903.945674507
2350,321202.625376281
2351,295390.511877976
2352,290403.048222073
2353,231500.88751085
2354,134956.03668302
2355,160794.893302172
2356,141560.750847309
2357,189225.555461905
2358,189246.853845499
2359,154716.38391654
2360,129099.387560299
2361,125536.149044546
2362,268814.899826945
2363,138676.209865419
2364,174882.04297603
2365,225086.928206238
2366,196748.308629197
2367,214350.303642225
2368,199233.665295321
2369,229757.98466393
2370,181277.703297724
2371,162911.545555543
2372,198912.960714644
2373,291710.852920541
2374,263870.338543054
2375,240916.343950834
2376,231077.567081141
2377,399778.401821495
2378,161037.937204355
2379,186599.507350447
2380,151403.839568521
2381,156568.183656104
2382,196444.335794955
2383,209038.334841302
2384,244402.505777661
2385,155632.270791038
2386,149007.036773849
2387,139887.337824711
2388,91713.329812356
2389,139212.334979485
2390,152202.341418594
2391,140049.680047139
2392,139701.14698698
2393,158118.944488295
2394,134940.990961627
2395,165197.264269209
2396,158403.352773696
2397,204807.257249882
2398,127499.564677892
2399,58293.5425783788
2400,78137.7407473153
2401,114301.506514547
2402,127830.134302152
2403,135219.79064757
2404,141635.266440608
2405,142670.987076205
2406,140879.636788959
2407,120549.263305838
2408,145146.63219006
2409,133571.823317916
2410,160662.777936491
2411,123292.023787662
2412,145303.484239043
2413,133220.252903576
2414,155701.462214014
2415,131843.872957441
2416,134656.82007777
2417,128960.446740229
2418,142788.01696965
2419,114223.222246833
2420,136232.338886161
2421,131150.001060046
2422,134702.244469254
2423,109790.481225156
2424,147275.338421207
2425,178300.227223941
2426,137110.692910119
2427,141293.981164156
2428,170491.145134637
2429,131291.347928433
2430,137257.358760096
2431,111882.411647005
2432,151752.960797876
2433,145859.138854845
2434,131063.543950865
2435,152153.770635569
2436,117755.612306196
2437,124109.319236422
2438,137306.02807954
2439,107050.901782611
2440,126626.244344715
2441,77413.3382051395
2442,103863.527832687
2443,134165.185954939
2444,154216.51954056
2445,95597.6508554171
2446,123401.460319491
2447,225334.079886261
2448,143354.857695899
2449,117005.700116379
2450,125492.013328336
2451,117951.735293498
2452,201208.784678211
2453,104074.296266101
2454,133196.442628813
2455,126658.623340543
2456,142145.013939011
2457,129726.331165274
2458,145496.68054373
2459,115641.30218214
2460,126830.23829872
2461,130937.23271893
2462,136726.104318389
2463,117348.030458128
2464,147803.827559397
2465,158167.170010397
2466,116363.073726614
2467,135681.135210324
2468,71880.3776989765
2469,78083.383747948
2470,172047.986139179
2471,193711.495726408
2472,149649.471111412
2473,107147.659685012
2474,75883.4549009559
2475,223278.727289233
2476,109800.17472263
2477,139028.343644727
2478,149945.474344497
2479,115928.667765721
2480,187234.4334796
2481,128052.241740539
2482,144903.294944089
2483,122559.288758525
2484,120562.25155463
2485,145156.3002098
2486,176463.580177222
2487,149730.89299802
2488,184134.743755781
2489,155348.586862398
2490,188852.217987371
2491,92525.4125185473
2492,185829.989635175
2493,190559.207681584
2494,166442.405945474
2495,103865.312787298
2496,205076.754804182
2497,156732.714956248
2498,110981.582807877
2499,101242.274385878
2500,137927.9394539
2501,124706.471203724
2502,143958.690794262
2503,82212.7754750106
2504,208430.702110674
2505,209940.86525697
2506,279576.855349315
2507,290720.673283395
2508,272674.071035743
2509,225454.336313113
2510,230824.536259768
2511,191381.636039476
2512,209256.778478756
2513,198804.561729231
2514,376176.549246191
2515,145701.098651197
2516,193158.271845446
2517,149417.858511617
2518,155893.670492189
2519,234234.957001439
2520,225997.08494958
2521,201537.293714241
2522,212206.536727866
2523,131156.319476501
2524,130661.572724576
2525,147820.834984869
2526,132789.815792916
2527,141699.140382843
2528,140831.092863289
2529,135899.28744921
2530,151988.994239555
2531,234315.612793685
2532,209105.238987645
2533,200125.736463213
2534,285773.607813698
2535,266607.714646763
2536,283866.528983071
2537,294436.563598521
2538,189313.212772676
2539,195076.00719741
2540,181902.535413595
2541,197807.889858037
2542,168462.483204788
2543,139419.498599678
2544,118728.841012598
2545,152686.839914458
2546,138548.003730363
2547,136190.373840585
2548,143973.105888786
2549,155066.417014935
2550,342885.022389584
2551,146400.360127388
2552,121529.613460962
2553,84462.7702883959
2554,134513.514484236
2555,134517.414893093
2556,113258.132296042
2557,108699.696346336
2558,126012.79604828
2559,100596.072395283
2560,150204.482128256
2561,145435.456129013
2562,137975.615967798
2563,153142.164883519
2564,165006.487865482
2565,126993.482275356
2566,142739.138058435
2567,115297.663939306
2568,203256.714539437
2569,192189.815973468
2570,131499.767485426
2571,184066.91456254
2572,156068.97213291
2573,239535.056394
2574,332482.834231958
2575,129927.194874311
2576,90777.445918382
2577,131573.151976612
2578,87999.934063292
2579,87573.9776422917
2580,82879.1520528092
2581,80849.3426977442
2582,102962.295782222
2583,264972.041335892
2584,166371.65307799
2585,182642.899822597
2586,237300.731897291
2587,168297.922657922
2588,151051.529051682
2589,148801.223242243
2590,187473.037924313
2591,207832.511588594
2592,190092.874964168
2593,262633.523124445
2594,208320.480506908
2595,211613.346038691
2596,285991.183830076
2597,176554.404395415
2598,235240.770032824
2599,406032.279546171
2600,111120.883665897
2601,158458.639153956
2602,78343.6271592757
2603,82082.4043068203
2604,82102.045175745
2605,83693.2364644805
2606,160018.109077404
2607,181415.234845809
2608,244217.024481783
2609,170167.047714388
2610,114904.153185366
2611,147358.752482994
2612,153229.482492568
2613,147716.806378786
2614,148047.914025351
2615,135953.062574259
2616,166856.395397119
2617,148611.80747987
2618,257460.258934563
2619,200877.15411662
2620,179299.313577519
2621,191980.519594401
2622,174478.61102951
2623,286940.587043058
2624,243446.541702829
2625,284747.549263479
2626,156239.431125226
2627,172662.768489515
2628,414156.7884181
2629,498453.684837852
2630,337636.705656275
2631,459431.22098627
2632,433252.763939621
2633,298038.059472751
2634,528486.579886665
2635,159900.541096254
2636,195664.186447993
2637,159140.564003779
2638,241218.581677347
2639,184359.582930693
2640,151250.424352091
2641,104696.909215027
2642,180038.305264906
2643,111068.150730421
2644,134841.396507949
2645,106609.11013501
2646,95694.3468734033
2647,99093.2984608681
2648,148459.728606039
2649,138186.652263608
2650,149786.307217163
2651,153357.238112876
2652,398291.625933527
2653,262911.463493038
2654,245999.399450993
2655,387395.351217005
2656,359913.176626179
2657,322914.156415837
2658,312114.669818799
2659,258135.207335028
2660,341254.187357457
2661,334440.930992303
2662,384403.356279447
2663,279277.799062223
2664,311174.425293246
2665,327486.417887158
2666,285586.910523789
2667,179718.444852584
2668,190619.467864583
2669,181357.865888496
2670,270716.3590976
2671,193990.982138477
2672,172742.785456388
2673,171752.51507615
2674,179729.5094072
2675,162162.624633584
2676,196369.132163431
2677,172129.910029984
2678,214214.21282159
2679,262680.781721983
2680,262798.067464603
2681,323491.499692015
2682,291427.867597188
2683,485823.200685038
2684,261682.69796476
2685,273329.761442342
2686,283759.774715896
2687,257901.988478165
2688,213606.907014768
2689,225946.566616574
2690,342936.29817558
2691,191949.959552312
2692,133211.051192299
2693,209958.663465407
2694,135218.939379687
2695,204241.972772059
2696,198750.828689056
2697,189395.748480511
2698,177274.806530691
2699,180988.617285867
2700,175940.323067607
2701,151003.761662941
2702,118092.267932916
2703,116727.992014183
2704,132085.372724737
2705,130657.03806454
2706,132340.034830236
2707,118546.128525026
2708,136104.511222194
2709,90681.0771503287
2710,131336.550104804
2711,250711.190516602
2712,299632.927250813
2713,186784.501356667
2714,155493.930751944
2715,153566.436015096
2716,171604.80379528
2717,235534.540583415
2718,241200.69241543
2719,159560.680673993
2720,157643.521188282
2721,137299.065188259
2722,144611.646758038
2723,162179.127151639
2724,141802.717401832
2725,133820.656107587
2726,147719.974729687
2727,187960.282285922
2728,165789.004187548
2729,153348.731711249
2730,148518.148238809
2731,147556.105283193
2732,163078.205039581
2733,139432.770490526
2734,155266.465378743
2735,120292.014341484
2736,157269.77462959
2737,132035.668326358
2738,135329.255079293
2739,181259.076732852
2740,148669.450729528
2741,142897.248356188
2742,150017.075212398
2743,146659.064084518
2744,163091.740180889
2745,159561.416227435
2746,152102.494549235
2747,153680.500075351
2748,135401.182711944
2749,139183.160696521
2750,140840.737219515
2751,145415.337591067
2752,230056.319051666
2753,140841.560902809
2754,134295.150905416
2755,133459.578497729
2756,107342.246505225
2757,69307.1273324574
2758,121549.598697711
2759,165107.32424358
2760,124778.492120645
2761,156984.641147974
2762,150031.125959388
2763,192099.290813227
2764,196134.330624356
2765,262927.660427439
2766,141906.22869771
2767,90138.024750897
2768,147435.226000302
2769,125302.186117438
2770,132110.24531261
2771,117583.27571341
2772,122832.957073517
2773,179610.409744757
2774,134400.11316881
2775,86264.1124867926
2776,134834.806568114
2777,147459.432053058
2778,123452.374931027
2779,116082.604733428
2780,90334.2304057774
2781,103623.998057438
2782,109769.267553474
2783,92340.6172748111
2784,118784.837696664
2785,135734.675480885
2786,77130.564839283
2787,131284.346783662
2788,59940.8258854395
2789,144695.530000931
2790,97846.4246557241
2791,120234.301293936
2792,39229.3000503519
2793,179610.362493638
2794,94321.0109049922
2795,131646.274398375
2796,132043.250334832
2797,191511.998796668
2798,113519.282894968
2799,118997.567491261
2800,78283.4019403295
2801,99804.7060475666
2802,143284.077822515
2803,175560.709830023
2804,130837.848873158
2805,102097.619235285
2806,88996.3501972967
2807,174229.899841496
2808,144857.719331811
2809,146030.573906361
2810,147212.153127936
2811,131483.173501784
2812,140465.355850124
2813,140764.301321711
2814,135303.671072189
2815,138128.898691161
2816,209117.574930967
2817,156380.025430313
2818,144571.330788812
2819,151006.314682597
2820,129664.368581845
2821,133057.8468102
2822,215393.267239959
2823,302083.016942735
2824,168775.917814231
2825,140814.76516492
2826,160407.401656465
2827,138162.417691922
2828,223454.980023842
2829,185892.398190937
2830,209327.794144003
2831,203361.300700414
2832,206567.500878432
2833,279899.548484149
2834,214788.253471421
2835,214639.340767229
2836,198747.163493247
2837,168049.263049127
2838,161979.784812043
2839,201052.688673379
2840,189554.188851563
2841,205545.392282988
2842,249637.498120499
2843,152265.274485603
2844,145405.986425279
2845,134276.216145247
2846,205773.858475175
2847,188132.863246934
2848,238544.451765223
2849,202324.794764004
